county_fips,owner_purchase_originations,minority_originations,lowincome_originations,owner_loan_amount_median,income_median,minority_share,year
35001,8152,3009,2564,185000.0,68500.0,0.3691118743866536,2018
35005,534,229,149,110000.0,49500.0,0.4288389513108614,2018
35006,93,56,32,85000.0,49000.0,0.6021505376344086,2018
35007,70,9,16,115000.0,46000.0,0.1285714285714285,2018
35009,446,116,86,125000.0,50500.0,0.2600896860986547,2018
35013,2251,1064,512,155000.0,54000.0,0.4726788094180364,2018
35015,707,223,127,175000.0,82500.0,0.3154172560113154,2018
35017,167,43,43,125000.0,55250.0,0.2574850299401197,2018
35019,17,13,5,125000.0,61000.0,0.7647058823529411,2018
35023,18,9,5,85000.0,61250.0,0.5,2018
35025,627,313,189,155000.0,73750.0,0.4992025518341307,2018
35027,167,23,51,160000.0,64500.0,0.1377245508982036,2018
35028,378,39,42,282500.0,113500.0,0.1031746031746031,2018
35029,126,60,49,100000.0,48500.0,0.4761904761904761,2018
35031,179,77,26,97500.0,61750.0,0.4301675977653631,2018
35033,12,5,2,100000.0,56000.0,0.4166666666666667,2018
35035,631,142,172,125000.0,51000.0,0.225039619651347,2018
35037,31,14,9,85000.0,49000.0,0.4516129032258064,2018
35039,148,88,32,135000.0,62000.0,0.5945945945945946,2018
35041,109,19,26,125000.0,52500.0,0.1743119266055046,2018
35043,2360,785,715,175000.0,66500.0,0.3326271186440678,2018
35045,920,252,240,155000.0,63500.0,0.2739130434782608,2018
35047,131,66,42,125000.0,53000.0,0.5038167938931297,2018
35049,1539,324,334,260000.0,88500.0,0.2105263157894736,2018
35051,82,11,30,90000.0,48250.0,0.1341463414634146,2018
35053,73,17,12,120000.0,55000.0,0.2328767123287671,2018
35055,190,47,33,200000.0,62000.0,0.2473684210526315,2018
35057,83,14,48,115000.0,49250.0,0.1686746987951807,2018
35059,17,3,7,115000.0,51000.0,0.1764705882352941,2018
35061,748,337,311,165000.0,58500.0,0.4505347593582888,2018
36001,2993,370,1143,180000.0,77500.0,0.1236217841630471,2018
36003,246,4,106,75000.0,57500.0,0.016260162601626,2018
36005,2333,1258,736,440000.0,103000.0,0.539219888555508,2018
36007,1463,88,591,105000.0,54000.0,0.0601503759398496,2018
36009,415,19,181,90000.0,53750.0,0.0457831325301204,2018
36011,592,9,224,115000.0,60000.0,0.0152027027027027,2018
36013,852,40,372,90000.0,54500.0,0.0469483568075117,2018
36015,777,35,339,100000.0,52000.0,0.045045045045045,2018
36017,301,5,128,105000.0,55000.0,0.0166112956810631,2018
36019,523,16,144,132500.0,65750.0,0.0305927342256214,2018
36021,467,28,144,195000.0,78500.0,0.0599571734475374,2018
36023,377,12,141,115000.0,60500.0,0.0318302387267904,2018
36025,215,5,72,125000.0,65500.0,0.0232558139534883,2018
36027,2592,461,720,240000.0,91250.0,0.1778549382716049,2018
36029,8563,788,3376,135000.0,59000.0,0.0920238234263692,2018
36031,292,8,113,150000.0,64000.0,0.0273972602739726,2018
36033,206,7,72,107500.0,64750.0,0.0339805825242718,2018
36035,393,19,134,125000.0,60000.0,0.0483460559796437,2018
36037,443,14,197,117500.0,58000.0,0.0316027088036117,2018
36039,401,30,124,155000.0,71500.0,0.0748129675810473,2018
36041,37,0,15,150000.0,50750.0,0.0,2018
36043,435,1,225,95000.0,51500.0,0.0022988505747126,2018
36045,955,50,299,137500.0,70000.0,0.0523560209424083,2018
36047,7230,1781,1148,595000.0,140000.0,0.2463347164591978,2018
36049,206,7,67,120000.0,64000.0,0.0339805825242718,2018
36051,495,7,220,125000.0,63000.0,0.0141414141414141,2018
36053,535,10,206,127500.0,71000.0,0.0186915887850467,2018
36055,7672,1004,3341,125000.0,60000.0,0.1308654848800834,2018
36057,360,31,165,95000.0,51000.0,0.0861111111111111,2018
36059,11384,3259,1929,425000.0,130000.0,0.2862789880534083,2018
36061,5287,749,344,645000.0,237500.0,0.1416682428598449,2018
36063,1950,101,931,112500.0,52750.0,0.0517948717948717,2018
36065,1737,108,643,110000.0,60000.0,0.0621761658031088,2018
36067,4603,379,1741,125000.0,64750.0,0.0823376059091896,2018
36069,1105,30,384,145000.0,63500.0,0.0271493212669683,2018
36071,3798,1033,1044,235000.0,91000.0,0.2719852553975777,2018
36073,325,9,195,100000.0,52250.0,0.0276923076923076,2018
36075,1017,29,504,105000.0,59000.0,0.0285152409046214,2018
36077,388,10,123,125000.0,61000.0,0.0257731958762886,2018
36079,1013,171,261,305000.0,115500.0,0.1688055281342547,2018
36081,9211,4236,2493,475000.0,107000.0,0.4598849202041037,2018
36083,1619,92,669,165000.0,69500.0,0.0568252007411982,2018
36085,3677,998,1206,405000.0,96000.0,0.2714169159641011,2018
36087,2318,458,502,377500.0,120500.0,0.1975841242450388,2018
36089,410,13,148,95000.0,66000.0,0.0317073170731707,2018
36091,2945,152,784,235000.0,90500.0,0.0516129032258064,2018
36093,1789,237,902,145000.0,63000.0,0.1324762437115707,2018
36095,257,12,145,135000.0,65000.0,0.046692607003891,2018
36097,124,1,41,145000.0,64000.0,0.0080645161290322,2018
36099,257,8,120,110000.0,55750.0,0.0311284046692607,2018
36101,778,21,269,105000.0,62500.0,0.0269922879177377,2018
36103,13838,3153,4491,345000.0,109250.0,0.2278508454979043,2018
36105,500,63,141,137500.0,76000.0,0.126,2018
36107,430,7,141,120000.0,69250.0,0.0162790697674418,2018
36109,645,32,197,195000.0,86000.0,0.0496124031007751,2018
36111,1247,116,366,175000.0,80000.0,0.0930232558139534,2018
36113,665,13,214,165000.0,64000.0,0.0195488721804511,2018
36115,519,3,253,145000.0,58000.0,0.0057803468208092,2018
36117,848,24,409,122500.0,57500.0,0.0283018867924528,2018
36119,8244,1888,1303,410000.0,126000.0,0.2290150412421154,2018
36121,274,2,127,115000.0,58000.0,0.0072992700729927,2018
36123,148,1,53,125000.0,57000.0,0.0067567567567567,2018
37001,2248,606,524,165000.0,61500.0,0.2695729537366548,2018
37003,343,17,105,135000.0,64000.0,0.0495626822157434,2018
37005,90,5,27,125000.0,58000.0,0.0555555555555555,2018
37007,125,40,39,110000.0,49500.0,0.32,2018
37009,210,4,58,142500.0,54500.0,0.019047619047619,2018
37011,136,4,35,145000.0,68000.0,0.0294117647058823,2018
37013,431,34,96,135000.0,60000.0,0.0788863109048723,2018
37015,56,18,19,85000.0,51000.0,0.3214285714285714,2018
37017,138,24,39,110000.0,54250.0,0.1739130434782608,2018
37019,2811,144,788,182500.0,67500.0,0.0512273212379935,2018
37021,3170,165,688,237500.0,76500.0,0.0520504731861198,2018
37023,909,76,301,130000.0,54500.0,0.0836083608360836,2018
37025,3751,987,1147,195000.0,70000.0,0.263129832044788,2018
37027,762,50,263,135000.0,60000.0,0.0656167979002624,2018
37029,200,10,39,247500.0,77000.0,0.05,2018
37031,945,24,247,205000.0,82000.0,0.0253968253968253,2018
37033,131,22,37,125000.0,55000.0,0.1679389312977099,2018
37035,1894,197,526,145000.0,55500.0,0.1040126715945089,2018
37037,1254,119,232,305000.0,101500.0,0.094896331738437,2018
37039,350,13,123,130000.0,50000.0,0.0371428571428571,2018
37041,111,10,24,145000.0,79000.0,0.09009009009009,2018
37043,127,1,30,145000.0,54500.0,0.0078740157480314,2018
37045,937,119,277,135000.0,57000.0,0.1270010672358591,2018
37047,267,47,76,105000.0,53500.0,0.1760299625468165,2018
37049,1414,175,396,145000.0,61000.0,0.1237623762376237,2018
37051,3799,1264,682,132500.0,55000.0,0.3327191366148986,2018
37053,567,34,163,245000.0,68500.0,0.0599647266313932,2018
37055,497,5,109,235000.0,75000.0,0.0100603621730382,2018
37057,1980,210,668,142500.0,57000.0,0.106060606060606,2018
37059,559,40,155,155000.0,61000.0,0.071556350626118,2018
37061,248,44,57,125000.0,59000.0,0.1774193548387097,2018
37063,4555,1040,1431,230000.0,89500.0,0.2283205268935236,2018
37065,234,85,97,102500.0,44000.0,0.3632478632478632,2018
37067,4898,1039,1526,155000.0,61000.0,0.2121273989383421,2018
37069,1222,236,552,185000.0,66500.0,0.1931260229132569,2018
37071,3269,676,1409,155000.0,58000.0,0.2067910676047721,2018
37073,83,10,21,130000.0,63000.0,0.1204819277108433,2018
37075,48,0,13,135000.0,51000.0,0.0,2018
37077,780,195,177,165000.0,67000.0,0.25,2018
37079,108,24,36,97500.0,57000.0,0.2222222222222222,2018
37081,6192,1755,1763,145000.0,59000.0,0.2834302325581395,2018
37083,222,86,56,95000.0,54000.0,0.3873873873873873,2018
37085,2138,449,487,170000.0,62000.0,0.2100093545369504,2018
37087,764,26,192,175000.0,62000.0,0.0340314136125654,2018
37089,1764,90,435,205000.0,68000.0,0.0510204081632653,2018
37091,85,35,17,105000.0,59500.0,0.4117647058823529,2018
37093,966,311,134,170000.0,65250.0,0.3219461697722567,2018
37095,16,0,2,145000.0,55000.0,0.0,2018
37097,3021,301,953,182500.0,68500.0,0.0996358821582257,2018
37099,339,18,63,175000.0,65500.0,0.0530973451327433,2018
37101,4248,953,1886,185000.0,64500.0,0.2243408662900188,2018
37103,68,6,19,120000.0,48000.0,0.088235294117647,2018
37105,690,143,176,155000.0,64000.0,0.2072463768115942,2018
37107,321,89,93,95000.0,52000.0,0.2772585669781931,2018
37109,1509,107,313,175000.0,65750.0,0.0709078860172299,2018
37111,437,21,117,145000.0,56500.0,0.0480549199084668,2018
37113,400,16,124,145000.0,54000.0,0.04,2018
37115,194,4,65,175000.0,65000.0,0.0206185567010309,2018
37117,108,21,35,102500.0,51500.0,0.1944444444444444,2018
37119,17046,4611,4667,225000.0,79500.0,0.2705033438929954,2018
37121,123,1,28,140000.0,55250.0,0.008130081300813,2018
37123,173,28,41,107500.0,54000.0,0.1618497109826589,2018
37125,1859,123,344,235000.0,81750.0,0.066164604626143,2018
37127,976,335,230,135000.0,58750.0,0.3432377049180328,2018
37129,3621,233,1059,215000.0,79000.0,0.064346865506766,2018
37131,81,21,20,125000.0,57500.0,0.2592592592592592,2018
37133,3618,512,694,155000.0,56500.0,0.1415146489773355,2018
37135,1704,165,358,295000.0,124000.0,0.0968309859154929,2018
37137,113,12,28,137500.0,69000.0,0.1061946902654867,2018
37139,477,85,101,160000.0,55500.0,0.1781970649895178,2018
37141,1071,86,220,185000.0,70000.0,0.0802987861811391,2018
37143,113,6,18,155000.0,69000.0,0.0530973451327433,2018
37145,413,74,110,145000.0,59500.0,0.1791767554479419,2018
37147,1904,421,467,145000.0,66000.0,0.2211134453781512,2018
37149,197,9,44,195000.0,68000.0,0.0456852791878172,2018
37151,1349,179,525,135000.0,55500.0,0.1326908821349147,2018
37153,291,59,92,95000.0,49000.0,0.2027491408934708,2018
37155,528,266,186,85000.0,50000.0,0.5037878787878788,2018
37157,840,116,297,115000.0,51500.0,0.1380952380952381,2018
37159,1701,303,536,145000.0,58000.0,0.1781305114638448,2018
37161,595,44,155,125000.0,58000.0,0.0739495798319327,2018
37163,386,84,103,120000.0,53000.0,0.2176165803108808,2018
37165,202,61,50,115000.0,56000.0,0.3019801980198019,2018
37167,758,68,202,135000.0,62000.0,0.0897097625329815,2018
37169,436,21,187,125000.0,52000.0,0.0481651376146789,2018
37171,609,44,215,117500.0,56000.0,0.0722495894909688,2018
37173,89,7,22,160000.0,54500.0,0.0786516853932584,2018
37175,360,7,91,175000.0,65500.0,0.0194444444444444,2018
37177,23,2,5,115000.0,58000.0,0.0869565217391304,2018
37179,4116,689,990,240000.0,78000.0,0.1673955296404276,2018
37181,243,103,71,115000.0,54250.0,0.4238683127572016,2018
37183,18651,3421,4742,275000.0,100000.0,0.1834218004396547,2018
37185,92,29,24,132500.0,63250.0,0.3152173913043478,2018
37187,35,8,13,85000.0,46000.0,0.2285714285714285,2018
37189,412,14,107,225000.0,73500.0,0.0339805825242718,2018
37191,1145,229,314,127500.0,53000.0,0.2,2018
37193,546,36,168,125000.0,59250.0,0.0659340659340659,2018
37195,703,228,169,117500.0,53750.0,0.3243243243243243,2018
37197,272,25,117,135000.0,57000.0,0.0919117647058823,2018
37199,176,3,26,165000.0,68000.0,0.0170454545454545,2018
38001,12,1,8,95000.0,45000.0,0.0833333333333333,2018
38003,104,1,60,132500.0,61750.0,0.0096153846153846,2018
38005,13,0,4,190000.0,73750.0,0.0,2018
38009,39,2,16,125000.0,66000.0,0.0512820512820512,2018
38011,13,0,6,127500.0,66500.0,0.0,2018
38013,14,0,8,115000.0,62000.0,0.0,2018
38015,1262,34,524,215000.0,76000.0,0.0269413629160063,2018
38017,2489,106,950,185000.0,67000.0,0.0425873844917637,2018
38019,24,0,9,115000.0,77500.0,0.0,2018
38021,41,1,24,145000.0,59000.0,0.024390243902439,2018
38025,30,1,11,215000.0,97500.0,0.0333333333333333,2018
38029,16,0,11,65000.0,51000.0,0.0,2018
38031,27,0,11,125000.0,69000.0,0.0,2018
38033,10,1,4,95000.0,75000.0,0.1,2018
38035,753,18,297,190000.0,61000.0,0.0239043824701195,2018
38039,13,0,7,105000.0,61000.0,0.0,2018
38041,10,0,5,105000.0,65250.0,0.0,2018
38043,12,0,6,115000.0,67000.0,0.0,2018
38045,24,0,18,102500.0,53250.0,0.0,2018
38049,37,0,12,145000.0,74500.0,0.0,2018
38051,11,0,6,65000.0,66000.0,0.0,2018
38053,210,10,69,225000.0,85750.0,0.0476190476190476,2018
38055,57,3,20,160000.0,82000.0,0.0526315789473684,2018
38057,61,0,21,185000.0,81000.0,0.0,2018
38059,447,15,209,205000.0,71500.0,0.0335570469798657,2018
38061,67,6,22,165000.0,77000.0,0.0895522388059701,2018
38063,12,1,4,130000.0,80000.0,0.0833333333333333,2018
38065,16,0,3,195000.0,95500.0,0.0,2018
38067,41,1,20,95000.0,76000.0,0.024390243902439,2018
38069,30,1,15,115000.0,63000.0,0.0333333333333333,2018
38071,78,3,37,165000.0,70000.0,0.0384615384615384,2018
38073,38,0,22,145000.0,58000.0,0.0,2018
38075,12,0,5,125000.0,74000.0,0.0,2018
38077,167,10,115,117500.0,58500.0,0.059880239520958,2018
38079,25,10,16,87500.0,56500.0,0.4,2018
38081,23,1,11,157500.0,63250.0,0.0434782608695652,2018
38089,526,25,184,195000.0,77500.0,0.0475285171102661,2018
38093,192,4,104,152500.0,70500.0,0.0208333333333333,2018
38095,14,1,11,80000.0,56500.0,0.0714285714285714,2018
38097,99,2,49,135000.0,65500.0,0.0202020202020202,2018
38099,60,3,41,90000.0,47500.0,0.05,2018
38101,748,38,324,195000.0,79250.0,0.0508021390374331,2018
38103,26,0,19,77500.0,51000.0,0.0,2018
38105,582,43,163,240000.0,91500.0,0.0738831615120274,2018
39001,188,1,77,105000.0,55500.0,0.0053191489361702,2018
39003,1081,72,435,105000.0,56000.0,0.0666049953746531,2018
39005,557,4,225,125000.0,56500.0,0.0071813285457809,2018
39007,855,31,392,115000.0,51000.0,0.0362573099415204,2018
39009,244,6,71,140000.0,68000.0,0.0245901639344262,2018
39011,494,8,236,125000.0,54500.0,0.0161943319838056,2018
39013,528,4,192,105000.0,64000.0,0.0075757575757575,2018
39015,453,5,187,125000.0,55000.0,0.0110375275938189,2018
39017,4890,554,2033,155000.0,63000.0,0.1132924335378323,2018
39019,247,5,103,115000.0,53500.0,0.020242914979757,2018
39021,422,9,173,130000.0,56500.0,0.0213270142180094,2018
39023,1520,88,704,105000.0,51500.0,0.0578947368421052,2018
39025,3052,86,1211,165000.0,71000.0,0.028178243774574,2018
39027,475,9,203,135000.0,53500.0,0.0189473684210526,2018
39029,861,8,390,102500.0,52250.0,0.0092915214866434,2018
39031,248,7,125,102500.0,49750.0,0.0282258064516129,2018
39033,318,6,186,85000.0,44000.0,0.0188679245283018,2018
39035,12863,2496,5004,125000.0,58250.0,0.1940449350851278,2018
39037,544,6,243,115000.0,55000.0,0.0110294117647058,2018
39039,422,22,177,95000.0,57000.0,0.0521327014218009,2018
39041,3723,366,504,275000.0,112000.0,0.0983078162771958,2018
39043,752,42,294,122500.0,58000.0,0.0558510638297872,2018
39045,2286,206,809,170000.0,69000.0,0.0901137357830271,2018
39047,314,2,138,115000.0,55500.0,0.0063694267515923,2018
39049,15790,2677,6055,160000.0,63250.0,0.169537682077264,2018
39051,452,26,191,130000.0,64000.0,0.0575221238938053,2018
39053,186,4,60,105000.0,60500.0,0.021505376344086,2018
39055,1105,22,227,190000.0,85000.0,0.0199095022624434,2018
39057,2422,131,554,155000.0,71500.0,0.0540875309661436,2018
39059,290,4,102,125000.0,65500.0,0.0137931034482758,2018
39061,10337,1459,4262,145000.0,64000.0,0.1411434652220179,2018
39063,988,35,376,125000.0,62500.0,0.0354251012145749,2018
39065,230,4,112,95000.0,50000.0,0.017391304347826,2018
39067,101,2,38,95000.0,55000.0,0.0198019801980198,2018
39069,246,13,124,105000.0,53500.0,0.0528455284552845,2018
39071,382,3,177,105000.0,50000.0,0.0078534031413612,2018
39073,242,2,100,125000.0,52000.0,0.0082644628099173,2018
39075,151,0,50,172500.0,62250.0,0.0,2018
39077,547,16,215,120000.0,55500.0,0.0292504570383912,2018
39079,275,3,110,115000.0,58000.0,0.0109090909090909,2018
39081,520,16,229,95000.0,54500.0,0.0307692307692307,2018
39083,759,13,258,140000.0,62000.0,0.0171277997364953,2018
39085,3341,186,1306,135000.0,63000.0,0.0556719545046393,2018
39087,457,11,127,115000.0,55500.0,0.024070021881838,2018
39089,2554,158,1075,160000.0,68250.0,0.0618637431480031,2018
39091,467,8,173,135000.0,58000.0,0.0171306209850107,2018
39093,4166,382,1578,120000.0,54000.0,0.0916946711473835,2018
39095,4608,512,1898,95000.0,49000.0,0.1111111111111111,2018
39097,569,16,240,155000.0,63000.0,0.0281195079086115,2018
39099,2245,148,881,80000.0,46000.0,0.065924276169265,2018
39101,533,22,256,85000.0,42000.0,0.0412757973733583,2018
39103,2837,80,718,175000.0,77000.0,0.028198801550934,2018
39105,116,2,47,110000.0,52750.0,0.0172413793103448,2018
39107,220,2,106,140000.0,64500.0,0.009090909090909,2018
39109,1622,69,531,150000.0,60000.0,0.0425400739827373,2018
39111,76,1,28,110000.0,66000.0,0.0131578947368421,2018
39113,6420,711,2436,107500.0,55000.0,0.1107476635514018,2018
39115,88,2,31,105000.0,55500.0,0.0227272727272727,2018
39117,412,8,196,147500.0,61750.0,0.0194174757281553,2018
39119,845,25,317,130000.0,57000.0,0.029585798816568,2018
39121,68,2,26,115000.0,71000.0,0.0294117647058823,2018
39123,443,8,156,145000.0,68500.0,0.0180586907449209,2018
39125,187,7,81,105000.0,55000.0,0.0374331550802139,2018
39127,317,2,104,125000.0,52750.0,0.0063091482649842,2018
39129,825,18,336,170000.0,66250.0,0.0218181818181818,2018
39131,227,4,90,115000.0,52500.0,0.0176211453744493,2018
39133,1927,104,657,150000.0,70500.0,0.0539699014011416,2018
39135,469,2,194,117500.0,56000.0,0.0042643923240938,2018
39137,323,8,159,105000.0,61000.0,0.0247678018575851,2018
39139,1346,42,511,105000.0,52000.0,0.0312035661218424,2018
39141,708,12,252,130000.0,56000.0,0.0169491525423728,2018
39143,520,30,218,115000.0,50500.0,0.0576923076923076,2018
39145,531,7,202,85000.0,54000.0,0.0131826741996233,2018
39147,450,15,212,90000.0,52250.0,0.0333333333333333,2018
39149,433,10,212,130000.0,58000.0,0.023094688221709,2018
39151,4265,190,1703,125000.0,52750.0,0.044548651817116,2018
39153,6928,759,2919,125000.0,55500.0,0.1095554272517321,2018
39155,1796,77,799,95000.0,51000.0,0.0428730512249443,2018
39157,681,10,327,115000.0,53000.0,0.0146842878120411,2018
39159,1110,77,289,220000.0,84500.0,0.0693693693693693,2018
39161,272,6,139,85000.0,48500.0,0.0220588235294117,2018
39163,82,0,25,110000.0,60000.0,0.0,2018
39165,4366,395,1076,195000.0,87000.0,0.0904718277599633,2018
39167,468,5,177,135000.0,56250.0,0.0106837606837606,2018
39169,1136,39,471,135000.0,58500.0,0.0343309859154929,2018
39171,452,15,207,105000.0,55000.0,0.0331858407079646,2018
39173,1527,66,391,145000.0,69000.0,0.043222003929273,2018
39175,165,7,66,115000.0,61500.0,0.0424242424242424,2018
40001,69,22,33,95000.0,49000.0,0.3188405797101449,2018
40003,33,1,14,85000.0,58000.0,0.0303030303030303,2018
40005,64,9,18,112500.0,59000.0,0.140625,2018
40007,26,4,6,135000.0,75000.0,0.1538461538461538,2018
40009,151,16,56,112500.0,58000.0,0.1059602649006622,2018
40011,50,4,12,85000.0,60000.0,0.08,2018
40013,485,51,219,115000.0,46500.0,0.1051546391752577,2018
40015,137,23,53,100000.0,53750.0,0.1678832116788321,2018
40017,3010,343,961,165000.0,67000.0,0.113953488372093,2018
40019,433,60,169,110000.0,56000.0,0.138568129330254,2018
40021,355,83,132,115000.0,54000.0,0.2338028169014084,2018
40023,49,7,18,105000.0,61000.0,0.1428571428571428,2018
40027,3930,477,1529,155000.0,63000.0,0.1213740458015267,2018
40029,17,2,8,95000.0,40000.0,0.1176470588235294,2018
40031,1081,225,311,105000.0,60000.0,0.2081406105457909,2018
40033,34,4,9,90000.0,60000.0,0.1176470588235294,2018
40035,56,6,25,115000.0,46000.0,0.1071428571428571,2018
40037,700,68,318,125000.0,56500.0,0.0971428571428571,2018
40039,218,35,41,105000.0,58500.0,0.1605504587155963,2018
40041,327,25,104,125000.0,60000.0,0.0764525993883792,2018
40043,36,4,16,105000.0,61000.0,0.1111111111111111,2018
40045,20,1,9,92500.0,68500.0,0.05,2018
40047,642,94,201,102500.0,63500.0,0.146417445482866,2018
40049,185,18,84,105000.0,53000.0,0.0972972972972973,2018
40051,678,29,192,125000.0,65000.0,0.0427728613569321,2018
40053,21,0,9,102500.0,51500.0,0.0,2018
40055,35,0,6,85000.0,72750.0,0.0,2018
40059,17,2,14,75000.0,41500.0,0.1176470588235294,2018
40061,46,5,14,100000.0,57250.0,0.108695652173913,2018
40063,58,6,25,85000.0,47000.0,0.1034482758620689,2018
40065,225,18,50,85000.0,56500.0,0.08,2018
40067,25,4,11,70000.0,52500.0,0.16,2018
40069,57,10,23,105000.0,58000.0,0.175438596491228,2018
40071,367,40,117,95000.0,54500.0,0.108991825613079,2018
40073,124,26,48,145000.0,70750.0,0.2096774193548387,2018
40075,42,8,17,55000.0,47500.0,0.1904761904761904,2018
40077,41,7,15,125000.0,77000.0,0.1707317073170731,2018
40079,377,35,112,105000.0,57000.0,0.0928381962864721,2018
40081,309,11,99,120000.0,61500.0,0.0355987055016181,2018
